!Series_title	"Explore the role of RHAMM in invasion/metastasis of breast cancer"
223	1.420496802	0.223606389	-0.907789428	1.298931818	0.20442117	0.166913525	-2.23365328	1.291059945	0.009628566	-0.95224293	2.15932113	-1.913504212	0.294066979	-0.139653353	0.489354699	0.318528429	0.193924042	-0.833927268	0.200229471	-2.059478287	0.731780035	-1.349822405	-0.328244529	-0.347358168	0.230699064	-0.825091879	-0.630126786	1.910360957	0.577073973	-0.018251404	-0.50763405	-1.265994387	-0.066686487	-0.501371438	-0.409631073	1.392541758	-0.519032231	0.645075369	-0.653268558	-0.495125877	2.250311982	-1.33703318	-0.234792954	0.775084796	-1.472900825	0.285905356	-0.009628566	0.320534271	0.086321859	0.81231311	-0.335245765	0.682504711	0.141821883	0.375598182	0.664865021	1.134210048	-1.540078555	-2.031671695	-0.355753669	0.280377763	0.074292825	0.407593549	-0.684072978	0.140385047	-0.626779379	0.849645394	1.153110159	0.882389729	-0.35623044	0.312681838	-2.788538638	-0.053890706	-0.351579705	-1.045551411	-0.732426811	0.499621618	0.906379217	0.109988628	-1.063362115	-1.344189763	-2.438477612	-0.746441532	-1.823655414	0.097682051	0.835768066	0.341484457	-1.760614189	0.339980361	-0.86375055	-0.229541174	-1.080988652	0.668557187	-0.240348565	0.140894143
224	1.303038107	-0.199845379	0.912620188	0.257973888	1.776152176	1.431037758	1.578874028	2.102271854	1.631941838	-0.22735103	-0.625694861	-0.163387036	1.112356419	0.245989716	0.22700408	-0.800704758	-0.511612104	1.520294281	0.616801454	0.086850634	0.033820672	-0.920245658	1.345286948	0.217677665	0.210447813	2.861859094	1.040144636	0.925196988	-0.487139822	-0.787851026	-1.730316337	0.204397457	0.822918603	1.971497107	1.063512078	-0.676841283	-0.102919454	-0.893619538	-0.159743155	-0.655775614	-1.126660989	-0.69854241	-0.151108025	-0.634433454	2.125464487	0.54012458	-0.787836834	-0.393550522	-0.58899256	0.829840589	1.261091845	-0.191101599	-0.382884169	-0.950421938	-0.423194377	1.817800772	-0.235359546	-1.030149666	1.177817769	0.029608224	0.536626246	-0.121819653	-0.069116086	-0.029608224	0.096597435	-0.107840789	1.530578268	0.611069754	1.378725807	1.645213022	-0.87810755	0.476398787	-1.856520373	0.272672781	-0.842983123	0.627461638	-0.405187229	-0.251955065	0.565520752	-0.705569993	-1.080435064	-0.692597791	-1.226265764	-0.636592703	0.942804605	-0.936299951	1.624430493	0.59084597	-0.734406384	1.053413089	1.909497279	-0.270322271	-0.672511652	-0.232306563
225	0.196681894	0.960710228	-0.223066569	-0.335155912	-0.781714993	1.055208405	-1.07992685	-0.202868448	0.210352711	0.830689879	-0.96486379	-0.725763995	-0.605528367	2.5712113	0.980849798	0.203871135	0.013389131	1.873680189	-0.19691047	0.25769446	1.071899492	0.625601026	1.028133504	-1.288559936	1.375894506	0.001398727	-0.079458513	0.142179806	-0.069475763	0.419916204	-0.71845683	-2.095863031	-0.57649653	-0.863300544	-0.29103833	0.898654691	-1.08309529	0.991864825	0.63559644	0.091848994	-0.001398727	0.821752703	0.112069263	0.32895726	-0.423293906	-0.534712543	0.327989263	0.557341854	-0.498158977	-1.648627981	-0.800239697	0.640707479	-0.757301524	-1.012796018	-3.249547522	-0.57205965	-2.726142253	-2.457206254	-0.046826934	0.393910047	0.101413432	-1.148980031	1.145099277	0.609577437	1.471955819	-0.109825478	0.17534702	0.596319236	0.023628228	-1.0283196	-0.091404893	1.04440775	-0.026292392	0.180206919	0.614739115	-1.829637565	-0.519276419	-0.927285936	-0.63760075	0.602638619	-1.042348588	-0.63764039	-1.658240812	0.639707802	1.193320676	-1.204775463	1.445698481	0.247806521	-0.131226042	-1.185679394	0.387770851	1.13421801	-1.161332894	0.507756626
226	1.076876266	-0.105825508	0.083429142	0.547324624	-0.107773842	0.465100931	-0.400739871	1.076901268	0.485499824	-0.136875317	-1.220187845	0.522587616	1.278170395	1.405924715	0.431442753	-0.487825272	0.968231966	0.851569794	-0.025329519	-1.764847484	2.187339689	0.167828864	0.510933651	0.750449462	-0.08249606	0.873121315	0.880885451	0.209685981	-0.245168566	-1.814256381	-1.638320422	-0.38915741	-1.099923541	-0.887804727	1.448408265	-0.470460187	-0.523675042	-1.125209866	1.106597959	-0.375128519	-0.117455836	2.011042393	1.002975706	-0.169169785	-2.202273109	1.013724641	0.025329519	0.787789719	0.717203582	-0.570127707	-0.053066718	1.163689788	1.047541882	-1.343703563	-0.159634438	-0.546803082	-2.48309826	1.595217466	-1.185469544	-0.63770914	-0.174932825	-1.832177767	0.151560241	-0.168929324	1.083502035	-0.131607433	-0.15048835	-0.109076168	1.672162167	0.034122858	-0.082658321	0.481380082	0.026684009	-0.264398002	0.060715506	-0.842454597	-0.581246234	1.527076072	0.828723678	-1.641316686	2.513045328	-0.356767114	0.222424031	0.778204119	-0.986139135	0.417279476	0.047315767	0.734065936	-2.051711275	0.850392505	-1.362030366	0.502896859	-0.426589306	-0.65450471
227	-0.243364404	-0.903499176	-1.094168153	-0.31847033	0.597975777	-0.4789936	0.800195312	0.995647368	0.772421196	0.980258527	0.345579137	0.57002784	-0.758508058	0.504974068	0.349993675	-0.243253479	-1.426067527	0.935569526	0.563868106	0.625597491	-1.965869983	1.297057096	0.821101239	-0.337594603	-0.055637361	0.357125582	-1.311308825	0.732141082	-1.173675746	0.040660225	-0.690983223	0.08952902	0.137373706	-1.665724375	-1.098383381	0.030089496	-2.406687052	0.634849695	-2.147571159	-0.137420499	0.6829792	0.336972225	-0.783702533	-0.355956998	-0.046237556	-1.324766516	-0.659533943	-0.691830765	-1.916295271	-1.099273498	-0.821937798	-1.618991125	-0.096205679	0.512853023	-0.657044158	-0.055083037	0.256595736	1.139465302	0.478961425	0.050638252	0.28586807	0.023659952	-0.245752344	0.414378383	0.343323245	1.219550913	1.442593059	-1.431106604	-0.060127232	-0.721265211	0.699341292	-1.755034955	-0.023435995	0.897207623	0.31218289	-0.163536046	-0.727619176	-2.525933438	-0.296437255	0.763055938	0.460962764	-2.652799593	0.873168329	-3.107521804	1.075329255	-1.302423425	0.743984217	-0.810490078	0.652490722	0.118930082	0.023435995	0.354131563	0.980515711	-0.423319901
228	-1.710114237	-0.223212128	0.739615493	0.783452914	-0.903529091	0.565943032	-0.145874608	1.98430346	0.917793317	-0.580499529	0.88554573	-1.009911697	0.177073609	-0.844215948	-0.176321497	0.665780552	-0.331125277	-1.023605316	0.158418971	2.236655361	0.207893969	-2.106138267	0.01893427	-1.134101527	-1.702625759	0.789249581	0.75056317	-0.678738762	-0.099925093	-0.278314786	-1.545524349	-1.657093381	0.11075772	-0.083035602	0.415396665	0.431840896	0.27539767	-0.961851126	1.437165003	-0.510522394	-0.578298489	-0.950097258	1.601630015	0.167274613	-1.371661388	0.973403521	-0.100596709	-0.524254562	0.38057333	1.251210899	0.263381351	0.375152219	-0.063906588	-0.180966326	-0.356448894	-0.80282525	-0.786531455	-2.177139129	0.300463323	0.479518065	1.015774353	0.967077461	-0.814870189	0.272986048	-1.186191581	1.019969588	0.771077784	-0.500211881	0.819079053	1.575955918	-2.030341131	0.850517674	-1.37917552	-1.837785352	-1.426227359	1.517561591	1.280065431	1.372890155	-0.126057277	-0.441209607	-1.3316696	0.858581767	-1.316356236	0.644699339	0.481539966	0.392850994	0.05546685	1.405394232	-1.265579166	-0.204099479	-0.01893427	-1.364113856	0.948506043	0.125128754
229	0.300324339	-0.436554539	-1.218011648	-0.57244178	0.964121966	-0.54011804	0.995868783	0.452179931	0.373833106	0.948881763	0.724807138	-0.09880418	-1.072184471	1.056332396	0.798953031	0.069445832	-1.36144737	-0.132382481	0.942886639	-0.26949686	-0.389362364	2.703165172	0.697742543	-0.851041541	1.581419918	-0.426766886	-1.403866687	0.543905247	-0.596734059	0.885331957	-0.007865329	0.844491404	-0.675901784	0.005487966	-0.809197876	-0.06585381	-1.983610958	1.250541875	-1.994545169	0.402017512	0.648978467	0.784297042	-0.100569664	-0.116287636	-0.077516649	-1.60229462	-0.743911604	-0.550929625	-1.8957599	-0.560060964	-1.211150143	-1.267108607	0.942076219	0.565030501	-0.334405008	0.786399368	0.503263225	1.897172471	0.517182149	-0.362397408	-0.005487966	0.200457275	0.350394092	-0.629711359	0.456516143	1.9026407	1.96403531	-1.058440683	-1.132457074	-1.479552769	0.422881351	-0.960646939	0.553541917	1.235845767	0.399824812	-0.10082133	-1.186555685	-1.646219376	-0.16577582	0.925078993	0.74656079	-2.716459738	0.043146066	-1.568277299	0.958325621	-1.304823525	0.070847293	-1.058161871	0.476881183	0.563748095	0.032265119	-0.424133041	1.188419005	0.249825943
230	0.401783579	-0.56413402	-1.278643533	-0.331358268	0.804389822	-0.535872488	0.228810723	1.300443212	0.783227889	1.506746312	0.487734317	0.411179079	-2.332639179	1.060153404	0.485698324	-0.449073614	-1.637611088	0.762712007	0.285600507	0.096259064	-0.836405048	0.95975174	0.28902676	-1.228193146	1.036236399	1.024310089	-0.891804113	0.918805581	-1.045824181	-0.466072766	0.329428489	0.490342231	-0.496906164	-0.379690498	-1.421739411	-0.109809671	-3.032883637	-0.115284139	-1.08411422	-0.034999488	1.085220863	-0.388913331	-0.886805296	-0.832114121	-0.42277777	-0.928463195	-0.464133596	-0.600254001	-0.94817963	-0.809034529	-0.894741207	-1.552257357	0.285670167	-0.13592863	-0.581584943	0.301361778	0.57638603	1.568276847	0.398215684	-0.685868094	0.172802735	-0.431926492	0.366538273	-0.23326279	0.630913865	1.052766708	1.339175943	-1.816252548	0.016577031	-1.099501063	0.79011446	-1.046847377	0.271699598	1.267513837	0.693461669	-0.375533511	-1.179152001	-1.167400207	-0.016577031	0.424222631	1.5369134	-2.50040777	0.424029364	-2.904168521	1.029469137	-2.028753789	0.069953027	-0.978080313	0.939642436	0.181874572	0.079476401	0.543929987	0.332958962	0.036436725
231	0.663579612	-0.003924201	-0.259747657	0.407013562	1.921556714	0.110741493	1.500406629	2.789985433	2.884288237	1.977905152	-0.38616594	2.364445856	0.753142186	0.39625659	0.236608289	-0.543254514	1.112567839	1.78645487	0.996954695	-0.601006565	0.205814033	-0.650554214	0.41241741	0.370843744	1.936417773	2.832629656	1.109088639	0.655456651	-0.088034139	-0.531717027	-1.377672219	-0.717365782	-0.614625385	-1.012123261	-0.603518974	-0.267417836	-0.528447035	-0.01542599	-0.541538458	0.115712864	-0.835832249	-0.451553771	0.039822362	-0.394009686	0.113181103	-0.239513212	-0.531704288	0.332254094	-0.35322202	-0.440918534	0.670324345	0.003924201	-0.168219494	-0.67764039	-0.204401865	-0.393723082	0.648537999	-0.749203857	-0.203094988	0.202032947	1.294140897	0.066111553	0.113418181	0.148880368	1.938475168	0.914335444	2.080984958	-0.430527221	2.273451421	1.461775045	-0.612731122	0.025640251	0.18250556	-0.855823958	0.498550342	-0.520667437	-0.188238681	-0.050697762	-0.571516764	-0.457861718	-0.794339941	0.932588421	-0.925237318	-0.395947824	-0.026864883	-0.664964519	0.074850166	-0.419664848	-0.375991561	1.962441433	-0.307493538	0.186330487	1.660450577	-0.033061302
232	-0.385253539	-0.644502692	0.374319702	0.474009099	-0.61024871	-0.249440037	-1.691083436	3.389322235	-0.318247307	4.12826376	-0.820248549	-0.179381172	0.102850646	0.312878611	0.695022227	0.041967249	-0.152053113	0.625968527	0.790681392	2.12106037	-0.533602287	1.187628168	0.488512979	-0.268658226	-0.209241211	-0.742279152	-0.171805253	1.212752191	-0.208285482	0.398178908	0.11160939	-1.029523899	0.657837871	-0.946000132	-0.216901708	1.081736572	0.412237108	-0.477020887	-0.284602978	0.290829392	-0.665740236	0.680311447	0.580928243	0.263898858	-1.983319764	0.098484864	-0.103778024	0.022912854	-0.45861896	-0.918704372	-0.334667394	0.103658494	-0.547135684	-0.386117792	-0.420533104	-0.366442633	-0.922213392	0.252026624	2.660479739	-0.204836941	0.052296061	0.028924737	-0.424174586	-0.201232618	-0.195074069	1.48104061	1.68012142	-0.033484585	-0.281572319	0.096235006	-0.022912854	0.537948826	-0.549205113	-0.301292871	0.655120237	0.132185547	-0.888797998	1.605832446	-1.076861678	0.669201722	0.72453204	-0.198181647	-1.144886396	-0.106706404	1.442578331	-0.659809787	0.028721563	0.191928125	0.716665869	-0.665236604	3.097185153	1.41190738	0.782934532	0.719646295
233	-0.164092259	0.025586673	-1.432625755	-0.013558936	2.035712618	-1.222147275	1.21622177	2.302687439	-0.076082359	1.443788864	0.341681574	-0.513211123	0.087985043	0.388151585	1.36353624	0.160789254	-1.298486058	2.07811748	0.139707143	0.15823033	-0.065440506	0.732880299	0.013558936	-1.467173533	2.908305632	0.136746416	-1.059856517	1.15283956	-1.179872415	1.533407614	1.093214239	0.258317232	0.348795422	-1.336934766	-0.713050989	-1.090607151	-1.113229408	0.674830807	0.296198893	0.354731341	1.291803108	0.931269183	0.749788637	-0.248432868	-0.549500565	-0.049244733	-1.688228847	-0.430460562	-0.815546237	-0.272485256	-1.057258945	-0.399587076	0.87526347	-0.477819501	-1.018861808	-0.736113041	0.616370865	1.780483002	0.465184598	-0.445818887	-1.595680547	-0.43841633	-1.166415979	-1.363025312	0.021976416	1.777665334	1.760550253	-1.447285516	-0.198592249	-0.070542157	1.548424367	0.342262577	-0.281064756	1.667910925	0.08691293	0.458772195	-1.149451517	0.760338949	0.871412994	-0.359782176	1.419956218	-0.155547705	-0.462977024	-0.858785626	1.135883169	-0.215548973	-0.349228355	0.291283246	0.480136841	-0.068736581	-0.436327228	0.187818018	-0.713527885	-0.702656578
234	-2.072882177	-0.269980728	-0.128619482	0.087808347	-0.362864696	1.243482135	0.116482952	0.94494369	0.445026689	-1.220612449	0.571292703	-0.432297632	1.250794125	-0.016262751	3.567114424	-1.371195031	-0.313760243	0.743941651	0.999858246	2.920139068	-0.460559613	-0.914900235	0.974212197	-0.846373844	0.479521978	-1.044320522	1.553096	0.56736158	-0.49115491	1.291281978	-1.573355335	-1.623199917	0.031978763	-0.415380394	-0.17675629	-0.605997771	-0.329247411	0.010867913	-0.855815259	-0.164966459	-1.336178853	-0.320122558	1.449582799	-0.494538331	-1.368975239	0.584272633	0.009836254	-0.215301685	0.439789082	0.308778576	1.651051973	0.922921803	-0.398929411	-0.820825871	-0.129410323	-0.698109587	-0.195781015	-0.226186699	0.901356809	-0.105244211	-0.008062164	0.338796636	1.117899741	0.611030076	-0.364818982	-0.824516812	-1.15775566	0.137293379	-0.207582653	1.034624789	1.582736743	0.691598558	-1.212384716	-1.371358806	0.108746138	1.377972084	0.553961879	2.272324189	-0.552858275	0.601582024	-1.419876167	0.540011428	-0.995009447	0.154217923	0.971001146	0.584088381	0.667111998	0.781365145	1.170483321	-0.898127753	1.045114838	-0.709482737	-0.89026258	0.008062164
235	-0.408608019	0.395717645	-0.636896655	0.095077951	-0.457919928	-0.085817416	-2.091073189	-0.619480379	-1.200852019	1.655771694	-0.337985795	-2.176245059	1.229220522	2.352576135	1.446624675	0.059189381	1.616353895	1.03050742	-0.557622088	-1.19074785	0.082651287	-1.54209712	0.307029388	-1.027331113	-0.232732527	0.153491539	-1.067366969	-0.090203168	0.359575051	1.214422604	-0.977358482	-0.051422148	0.538984192	-0.973675893	-0.53554966	-0.055565238	-0.60042165	-0.79303551	1.136258732	1.763229752	0.612599075	2.364645903	0.893594709	0.702062478	-2.072339118	0.231464021	0.674656143	-0.101535777	0.017454592	-0.939898273	-0.012299771	0.655770216	0.109455365	-0.636594317	-0.555018038	1.552392771	-0.852456068	-1.680510814	-0.889903761	0.402528604	-0.559830245	0.059529136	1.465707987	0.458646145	2.743082252	-0.052894031	0.269978231	0.567266774	-0.655330154	0.505146859	-1.529642839	0.828068965	0.830244975	-0.405548665	0.402181547	-0.784378808	0.012299771	1.318763686	0.455255548	-0.179475877	-0.239994995	0.023879206	-0.432001867	0.93202689	-0.119220077	-0.557061812	1.604914136	-0.392144111	-0.90935895	-1.24858604	0.515815989	1.401917827	0.028357425	-1.319472219
236	-0.29024397	0.987964959	-0.91620511	0.653968828	-0.699907296	-0.002697229	-0.935123995	0.891790643	-0.860504264	1.064899356	-0.584239318	-0.193858746	1.387153382	0.33614904	-1.130655115	-1.523324564	0.754359713	-0.449751167	0.543567252	-1.572142731	0.685067454	-0.994558442	-0.031408653	0.203325493	-0.605761709	2.208542507	0.247519499	0.223374904	0.143039123	-0.033200369	-1.571043919	0.407050931	0.457972726	-0.489271957	-0.043247526	0.357300786	-2.251056281	-0.527411705	1.417397318	1.559065189	0.38549649	0.841577804	2.978116605	-0.081523323	-1.791208643	1.13752491	-0.4992849	1.037135338	1.455399648	-1.096065687	-0.069551139	0.615062429	0.631485245	-0.705884971	0.498310492	-0.260226441	0.555425224	1.370153552	-2.261483695	-1.066868837	-0.40228566	-0.397635499	-0.275992729	-0.008498497	1.022651548	-0.192006626	-0.037008889	-0.199489187	1.015515942	1.629249534	-1.398632828	1.308087509	-1.545171616	-0.673005302	1.04399022	-0.079106405	-0.446984047	1.745284774	1.036663968	0.218233447	0.051625064	-0.00375928	0.944326705	1.092591789	0.011423218	0.439391833	-0.606282523	0.074704937	-2.261381825	0.781964303	0.966802133	-0.631359365	-1.184969537	0.002697229
237	0.914190448	0.173499521	-0.487142914	-0.142206575	0.432094222	0.805968675	-0.943109712	1.252145978	1.936596098	0.783854908	0.391373951	1.480833223	-0.408260189	0.538873642	-0.042732739	0.767112383	-0.52800729	1.22654486	0.434339421	-0.83205362	-1.36985698	-1.817099034	1.869302202	-0.262016507	1.674201147	2.555636596	0.115591145	-1.117779398	-0.333926049	-1.711178181	0.34855246	0.207830903	-0.358586676	0.102058851	0.054086123	-0.936133603	-0.447305989	-0.889489917	-0.720820881	-1.520371548	-0.521397195	-1.79721995	0.334645273	-1.230019976	0.618565875	-0.550924855	0.441546807	-0.096913355	0.023832349	-0.084581018	-0.51634189	0.02163333	-3.056977871	-1.624135083	0.630061934	-0.856949422	-0.52155402	-0.267715654	0.342280746	0.790181312	2.021821813	1.132032374	1.582030265	0.3303492	0.143921047	1.012908393	0.445904279	0.757318202	1.172863551	0.464769062	-1.040859564	-0.02163333	0.860436339	-2.02173686	-1.25188918	-0.323533899	0.765661552	-1.004572768	-0.455791044	-1.097511058	-0.911308817	-0.198640868	-1.196732256	0.4128295	-0.468148472	-0.594510725	-0.363124922	1.447381028	-0.682209368	0.844244892	-0.551933618	0.649791257	0.97771366	0.412034645
238	-1.033844952	1.180213483	0.162481762	1.067051877	-1.28866518	1.141870863	-1.25797481	1.810739377	0.528139764	-0.17079907	0.537760897	-2.630980505	0.530998358	-1.8099034	-0.422974673	0.486230823	0.815224714	0.607662443	0.810635676	-2.193869383	0.702477549	-2.591955325	1.496578941	-1.816790458	-1.127681976	0.232501679	0.774305945	-0.794976458	1.147623878	-0.521601025	-1.308505277	-0.859149474	-0.206005684	0.195015689	0.005129678	-0.157324519	0.97353184	-0.862646048	0.031836181	-0.219973511	-0.218404638	-1.518002258	-0.731345522	-0.277798181	-1.232950148	1.297067658	0.553958388	0.08157648	0.31967056	0.887910046	-0.005129678	0.586883966	1.566599108	-0.97058591	0.016258852	0.34483711	-0.657254438	-0.426417526	-0.547370712	0.636466777	-0.190344591	1.204467509	-0.282251405	0.786928511	-0.544751918	-0.564423942	-0.547593064	0.614058211	0.943619379	-0.510465659	-1.105329847	0.375733555	-0.363753711	-2.037911968	0.010000644	0.532049627	1.132964634	0.515889315	-0.405533744	-0.951986969	-1.55250302	0.869727512	-1.223174247	1.172636776	1.353435819	0.81709987	0.18455725	0.657010831	-1.685803547	-0.566768099	-1.291871836	-0.997380503	-0.26753577	1.312926556
239	0.344063628	-0.596966695	-2.308880432	0.546692554	0.537397963	-0.238651861	0.589600705	0.276925838	-1.316819394	0.248750728	1.292261737	-0.215906678	-0.285123431	0.628559957	0.442610814	-1.172615828	-0.401017845	0.409177424	1.061405661	-0.009929615	0.092619079	-0.406687959	-0.158987524	-0.698796648	-0.019965767	0.793811675	-0.11777387	-0.378872354	0.367733144	2.063861448	1.971250058	1.670894598	-2.098237666	-0.370594732	-0.838472724	-0.898995735	-2.721447418	0.380789351	0.334097597	1.416646373	0.154915672	0.009929615	1.648549918	-0.266630077	0.322903569	-1.117034592	-1.033535402	0.360493737	-1.163845072	-0.510428888	-0.296386342	-0.345457703	1.016002372	0.506989437	-0.484280765	-0.548607619	-1.587485228	2.906241342	-1.578736058	-0.749215766	-0.844532799	-0.73321086	0.746084114	-0.144501346	-0.944026327	0.614271567	0.929757233	-0.693054426	-1.417070467	0.5009983	-0.837334628	-0.030300041	1.856581786	1.860301563	0.740973248	0.217504285	-1.369869172	0.14149637	1.104680704	0.407359987	1.285855144	-0.9567649	0.722242575	-0.09458385	1.013623308	-1.272605352	-0.069007702	0.205943264	0.046445041	-1.734626249	0.067157874	0.500407439	0.194063285	-0.724403857
240	0.537299299	0.013384085	-0.587676335	-1.059260395	0.37632606	-1.449075645	-2.575220295	0.299647288	0.220465085	1.917411207	-1.334300435	-0.618706253	-0.669862602	0.5322169	0.479053182	-0.551089622	1.185475587	1.310782701	-0.510831876	-1.202222152	1.331885075	-1.40101063	1.538199548	1.062192534	1.870249847	0.854052807	-0.560715926	-0.036653813	0.110863428	-1.421213054	0.787891449	-1.049586407	-0.240779314	-1.955624973	-0.127866837	-0.267890304	-1.196035981	-0.390152194	0.95753079	0.304345917	0.20330653	1.582222503	-1.119977443	1.183951347	-0.466934352	1.16222729	0.625218956	0.769731665	1.180128713	-0.747623606	-0.577166026	1.008661987	-0.224085348	-0.26249983	-1.128638551	0.342256092	-0.678988462	-2.460842376	0.121478317	-0.843790666	-1.18096504	0.254846482	0.489305491	-0.736311055	0.252162726	-0.340626847	-0.635117338	-0.309427355	1.076062353	-0.775729306	0.748640862	0.697429812	1.048675031	-0.34966256	0.809218533	-1.903247574	0.209323465	0.436921754	0.937747038	1.544651941	0.094834553	-0.213518574	-1.520658143	0.240229709	1.228093557	-0.013384085	-0.079216765	0.411835521	-0.592941408	-0.259106516	0.121622164	1.030706953	-1.627289203	-2.327837903
241	1.638445764	0.678071455	-0.441033741	-0.307596126	0.396013235	0.817945965	1.30669399	1.059909489	1.388674278	0.44689744	0.473531827	1.668032492	-0.279136312	0.842263365	0.54703615	-0.609542024	-1.595453976	1.407639892	-0.680811434	-1.110366327	0.014574313	-0.657432158	0.980152817	-0.28275786	1.208590183	1.625364773	-0.12831684	0.516208163	-1.575617818	-0.388699176	-1.709016017	0.357030573	-0.745162097	0.678228765	0.030266862	-0.395689197	-1.816408239	0.836170231	-1.828230157	-1.234713948	-0.379924401	0.290024371	-0.304555349	0.75394101	-1.237000199	0.299894599	-0.311653574	-0.014574313	-1.658175181	-1.73736757	0.171157437	-1.335662217	-1.491112758	-0.843964154	0.462259953	-1.694748765	1.305612124	1.438425258	-0.996395492	-0.699441825	-1.298408057	-1.27950531	0.33525739	-0.720771464	1.439863024	0.584560144	0.67230635	0.275913305	1.059349841	-0.01918239	-0.767821623	-1.31605202	-1.871840559	0.295842104	1.144806473	-0.444295307	0.258762638	0.262882601	1.201114598	0.98954961	-0.898650889	-0.497052618	0.702888382	-0.225515396	-0.754214025	0.495807992	-1.856041379	-0.701849811	-0.208249647	2.089282746	-0.416937492	0.381260516	0.07980321	0.98206339
242	-0.943211652	0.353265599	-0.430823501	0.267332588	0.315850705	0.701039263	-0.276762223	0.995699712	1.788966559	0.947256894	1.087762736	0.239522643	0.526105758	2.576496145	1.732727425	-0.645225227	0.482574464	0.457797014	0.403642673	0.019986258	0.588522338	-2.935747873	-0.170454177	-0.933658031	0.001274817	0.672201815	-0.109677664	-0.768374612	0.011208299	-1.021627858	-0.985399207	-0.82826183	0.404782495	-0.15601831	-0.382120992	-0.0718764	-0.226061178	0.476135122	0.592733399	1.255128804	-0.433707481	0.815338282	0.625825097	-0.001274817	-1.019117897	-0.135195999	-0.41071129	0.528412978	-0.66074549	-1.461263723	-0.544171352	-0.249268537	1.72906856	-0.748754377	-1.161764587	0.916949124	-1.220869568	1.106775918	1.010850417	-0.884970781	0.786766223	-0.121321307	0.686176948	0.911597175	-1.142794641	1.582264618	1.665163315	-0.321128327	-0.103011951	-0.30915367	-2.41024637	0.067810657	2.69348733	1.779961893	-0.171878006	0.329879687	-0.090306005	1.210080686	-0.681168663	-0.35862402	-0.702374913	-0.81630864	1.745132001	1.123994538	-0.288316922	-0.58961538	1.064968578	1.118446325	-1.433616254	0.378858878	-0.786304571	-0.930092956	-0.54402425	1.501921858
243	0.601379044	1.299693261	0.210856121	0.012155104	1.998104423	0.508693271	-0.457768015	0.633376951	0.934646506	-0.342232299	-0.703944582	0.500108392	-0.583073851	0.230536061	1.24155286	-0.815629212	-1.394131485	0.7041796	1.689225851	1.058781189	0.909759375	-1.360273264	0.585674861	0.329726591	-0.012155104	1.403035297	0.498909927	-0.92914384	1.028974283	0.102488556	-0.698894648	-0.452107146	1.152264636	-1.138016215	-1.331669274	1.112910909	2.577529878	-1.522621212	-1.207970241	-1.178599024	0.871853031	-1.372795132	-0.788881027	-0.643935548	-0.427112827	-0.264869767	0.289708342	0.511415013	-0.424114093	-0.613723888	-0.169557213	-1.537107683	1.515812351	-0.582975884	-0.11913794	0.23595663	-0.838030179	1.744535356	-1.112058957	0.576231771	0.979983207	-1.474710425	-0.202172213	0.415796091	0.113326167	1.289151318	1.547048239	0.504858481	0.587348629	0.165965164	-2.271229485	-0.098781119	-1.258440977	-1.519078254	-0.775693971	1.289763981	-0.999881696	0.719253612	-0.321742908	0.187395994	-1.035921948	-0.578390435	-1.32918308	-0.707389658	-0.704065487	0.658752746	-0.725005983	-0.059697696	-0.491526948	0.163531118	0.019167725	0.219064303	-0.142880479	2.851233042
244	0.872518958	1.503082965	-0.649373509	-0.590021807	-1.154688278	-0.69916717	-1.334985748	0.019072799	-1.337822376	0.481925815	0.570492909	-0.96589943	1.425124478	-0.222237651	0.205412124	-0.823810079	0.744510818	1.33892148	-0.780394079	-0.965698633	1.277344774	0.830235034	1.615631621	-0.053519795	-1.721540974	1.226623429	0.624627246	2.495021931	0.357463285	1.270954004	-1.684345317	0.400732585	0.731847515	-0.646439226	-0.490034642	0.001435168	0.116011083	-0.903495165	0.506554046	0.470274426	-0.07114629	0.825942701	0.071636288	-0.464391461	-1.307997659	1.192351599	-0.354983859	0.071031055	0.711491985	-2.87355984	-0.001435168	0.386909509	-0.334761504	-0.72567879	-0.452874913	0.141051511	-1.300005092	-2.655084619	-1.051913855	-0.803564187	-1.645718924	-1.763346417	1.206241779	-0.008410414	1.000176685	0.677920594	0.456165432	0.056264201	1.3260047	-0.650996844	-0.729275441	1.181189663	-0.831178083	-0.120581728	-0.571151378	-0.171675084	0.164012614	0.811638838	0.524189449	-0.429884136	0.048367609	0.09817253	0.356521443	1.019790421	0.067197055	0.363685745	-0.246760441	-0.17096571	-2.13681969	-0.196787851	-1.614968596	0.224232853	-1.104365988	-1.669332612
